Location,Date,Time,Latitude,Longitude,Altitude,YRMODAHRMI,Month,Hour,Season,Humidity,AmbientTemp,PolyPwr,Wind.Speed,Visibility,Pressure,Cloud.Ceiling
Camp Murray,20180216,1400,47.11,-122.57,84,2.01802E+11,2,14,Winter,88.84277,10.32127,4.8202,15,10,1010.9,22
Camp Murray,20180216,1415,47.11,-122.57,84,2.01802E+11,2,14,Winter,90.75928,10.38673,4.78501,16,10,1010.9,13
Camp Murray,20180216,1430,47.11,-122.57,84,2.01802E+11,2,14,Winter,91.79688,10.27344,2.77969,11,10,1010.6,13
Camp Murray,20180216,1500,47.11,-122.57,84,2.01802E+11,2,15,Winter,93.58521,9.6843,2.74435,14,10,1010.3,11
Camp Murray,20180216,1530,47.11,-122.57,84,2.01802E+11,2,15,Winter,94.73267,9.12537,1.79438,14,8,1009.9,10
Camp Murray,20180217,1230,47.11,-122.57,84,2.01802E+11,2,12,Winter,97.20459,10.34645,0.86222,16,10,993.5,14
Camp Murray,20180217,1300,47.11,-122.57,84,2.01802E+11,2,13,Winter,98.05298,11.6909,4.53873,16,10,993.5,19
Camp Murray,20180217,1315,47.11,-122.57,84,2.01802E+11,2,13,Winter,93.38379,13.50365,6.89605,17,10,993.5,722
Camp Murray,20180217,1400,47.11,-122.57,84,2.01802E+11,2,14,Winter,97.10693,8.98941,1.7592,21,10,993.5,20
Camp Murray,20180217,1415,47.11,-122.57,84,2.01802E+11,2,14,Winter,90.03906,14.82292,12.0329,24,10,993.5,722
Camp Murray,20180217,1445,47.11,-122.57,84,2.01802E+11,2,14,Winter,77.88086,14.87328,9.0076,18,10,993.1,29
Camp Murray,20180217,1500,47.11,-122.57,84,2.01802E+11,2,15,Winter,59.22852,20.71182,11.04838,20,10,993.1,722
Camp Murray,20180217,1530,47.11,-122.57,84,2.01802E+11,2,15,Winter,62.07275,12.97493,1.89993,24,10,993.1,24
Camp Murray,20180217,1545,47.11,-122.57,84,2.01802E+11,2,15,Winter,54.55933,17.38091,7.84602,17,10,992.8,722
Camp Murray,20180218,1130,47.11,-122.57,84,2.01802E+11,2,11,Winter,77.06909,7.85141,1.54809,5,10,993.5,32
Camp Murray,20180218,1200,47.11,-122.57,84,2.01802E+11,2,12,Winter,75.3479,9.66667,3.62394,6,10,993.8,7
Camp Murray,20180218,1230,47.11,-122.57,84,2.01802E+11,2,12,Winter,75.177,9.06998,1.61846,7,10,994.1,7
Camp Murray,20180218,1300,47.11,-122.57,84,2.01802E+11,2,13,Winter,76.59912,7.80357,1.61846,11,10,994.5,8
Camp Murray,20180218,1330,47.11,-122.57,84,2.01802E+11,2,13,Winter,77.35596,7.73056,3.48301,8,4,994.8,16
Camp Murray,20180218,1345,47.11,-122.57,84,2.01802E+11,2,13,Winter,75.61035,9.11278,5.55906,9,4,994.8,12
Camp Murray,20180218,1400,47.11,-122.57,84,2.01802E+11,2,14,Winter,68.29834,12.35809,1.61846,9,5,994.8,10
Camp Murray,20180218,1445,47.11,-122.57,84,2.01802E+11,2,14,Winter,77.23999,6.43143,1.33699,9,5,995.5,13
Camp Murray,20180218,1500,47.11,-122.57,84,2.01802E+11,2,15,Winter,64.78882,12.22214,5.41832,9,6,995.5,14
Camp Murray,20180219,1100,47.11,-122.57,84,2.01802E+11,2,11,Winter,15.6189,20.06729,8.86635,11,10,1011.9,722
Camp Murray,20180219,1200,47.11,-122.57,84,2.01802E+11,2,12,Winter,8.10547,28.40088,11.18912,7,10,1012.3,722
Camp Murray,20180219,1300,47.11,-122.57,84,2.01802E+11,2,13,Winter,4.72412,31.64871,13.23604,8,10,1012.3,722
Camp Murray,20180219,1400,47.11,-122.57,84,2.01802E+11,2,14,Winter,2.86255,34.8613,13.21281,7,10,1012.3,722
Camp Murray,20180220,1100,47.11,-122.57,84,2.01802E+11,2,11,Winter,60.75439,5.92033,1.47764,0,2,1010.9,8
Camp Murray,20180220,1115,47.11,-122.57,84,2.01802E+11,2,11,Winter,64.46533,5.8297,1.51291,0,3,1010.9,6
Camp Murray,20180220,1130,47.11,-122.57,84,2.01802E+11,2,11,Winter,62.78687,5.9153,1.47772,0,2,1010.6,15
Camp Murray,20180220,1145,47.11,-122.57,84,2.01802E+11,2,11,Winter,63.78174,6.53465,1.68883,0,2,1010.9,15
Camp Murray,20180220,1200,47.11,-122.57,84,2.01802E+11,2,12,Winter,61.86523,7.07596,1.61846,0,2,1010.9,722
Camp Murray,20180220,1215,47.11,-122.57,84,2.01802E+11,2,12,Winter,62.03613,7.7079,1.58328,5,3,1010.9,27
Camp Murray,20180220,1230,47.11,-122.57,84,2.01802E+11,2,12,Winter,63.28735,7.1666,1.51282,7,2.5,1010.9,20
Camp Murray,20180220,1245,47.11,-122.57,84,2.01802E+11,2,12,Winter,64.31885,7.20184,2.49806,7,0,1010.6,14
Camp Murray,20180220,1300,47.11,-122.57,84,2.01802E+11,2,13,Winter,64.48364,7.07848,1.51282,5,2,1010.9,12
Camp Murray,20180220,1315,47.11,-122.57,84,2.01802E+11,2,13,Winter,64.39209,7.11372,2.46287,7,1.8,1010.6,10
Camp Murray,20180220,1330,47.11,-122.57,84,2.01802E+11,2,13,Winter,65.29541,7.17163,1.47772,6,2.5,1010.6,10
Camp Murray,20180220,1345,47.11,-122.57,84,2.01802E+11,2,13,Winter,65.22217,7.69783,2.53324,7,3,1010.3,7
Camp Murray,20180220,1400,47.11,-122.57,84,2.01802E+11,2,14,Winter,64.0686,7.82623,2.39251,7,1,1010.3,8
Camp Murray,20180220,1415,47.11,-122.57,84,2.01802E+11,2,14,Winter,60.63843,8.49846,1.58328,7,2,1010.3,14
Camp Murray,20180220,1530,47.11,-122.57,84,2.01802E+11,2,15,Winter,64.03809,7.78847,1.51291,8,1,1009.9,13
Camp Murray,20180221,1000,47.11,-122.57,84,2.01802E+11,2,10,Winter,67.41943,2.67754,2.07573,3,10,1016,722
Camp Murray,20180221,1100,47.11,-122.57,84,2.01802E+11,2,11,Winter,61.46851,3.8961,3.51819,8,10,1015.6,722
Camp Murray,20180221,1200,47.11,-122.57,84,2.01802E+11,2,12,Winter,51.15967,7.71797,6.64938,7,10,1015,722
Camp Murray,20180221,1300,47.11,-122.57,84,2.01802E+11,2,13,Winter,43.48145,10.93559,5.87572,5,10,1015,50
Camp Murray,20180222,1300,47.11,-122.57,84,2.01802E+11,2,13,Winter,19.49463,26.47736,7.6701,13,10,1015.6,722
Camp Murray,20180222,1400,47.11,-122.57,84,2.01802E+11,2,14,Winter,9.29565,32.90001,13.22991,11,10,1015.3,722
Camp Murray,20180222,1500,47.11,-122.57,84,2.01802E+11,2,15,Winter,6.65283,34.15886,12.31507,13,10,1015.6,722
Camp Murray,20180223,1200,47.11,-122.57,84,2.01802E+11,2,12,Winter,52.23389,6.43646,3.62394,5,10,1018.6,95
Camp Murray,20180223,1300,47.11,-122.57,84,2.01802E+11,2,13,Winter,50.75073,6.42891,3.69431,10,10,1018.3,80
Camp Murray,20180223,1400,47.11,-122.57,84,2.01802E+11,2,14,Winter,49.84131,6.47926,5.73498,13,10,1017.6,70
Camp Murray,20180223,1500,47.11,-122.57,84,2.01802E+11,2,15,Winter,41.68701,7.84134,1.72401,15,6,1015.6,23
Camp Murray,20180224,1030,47.11,-122.57,84,2.01802E+11,2,10,Winter,81.71387,12.90947,7.91638,0,10,1006.2,722
Camp Murray,20180224,1100,47.11,-122.57,84,2.01802E+11,2,11,Winter,77.19116,10.96581,2.78972,7,10,1006.9,722
Camp Murray,20180224,1115,47.11,-122.57,84,2.01802E+11,2,11,Winter,81.84814,9.6994,2.81471,6,10,1007.2,14
Camp Murray,20180224,1130,47.11,-122.57,84,2.01802E+11,2,11,Winter,80.87769,12.2448,3.90542,3,10,1007.9,19
Camp Murray,20180224,1145,47.11,-122.57,84,2.01802E+11,2,11,Winter,75.89111,12.85912,4.89084,5,10,1007.9,39
Camp Murray,20180224,1200,47.11,-122.57,84,2.01802E+11,2,12,Winter,70.90454,14.92111,6.93163,0,10,1007.9,42
Camp Murray,20180224,1230,47.11,-122.57,84,2.01802E+11,2,12,Winter,74.49341,11.60782,5.94642,9,10,1008.6,18
Camp Murray,20180224,1300,47.11,-122.57,84,2.01802E+11,2,13,Winter,67.66357,12.29263,4.85538,5,10,1008.9,19
Camp Murray,20180224,1345,47.11,-122.57,84,2.01802E+11,2,13,Winter,27.03857,27.8344,14.76719,7,10,1008.9,35
Camp Murray,20180224,1400,47.11,-122.57,84,2.01802E+11,2,14,Winter,34.729,20.06477,5.17204,6,10,1009.2,722
Camp Murray,20180224,1500,47.11,-122.57,84,2.01802E+11,2,15,Winter,22.03369,25.21095,17.4089,6,10,1009.2,722
Camp Murray,20180225,1215,47.11,-122.57,84,2.01802E+11,2,12,Winter,97.75391,6.50696,5.66461,10,10,1000.2,14
Camp Murray,20180225,1230,47.11,-122.57,84,2.01802E+11,2,12,Winter,96.07544,7.7784,4.57391,15,10,999.8,722
Camp Murray,20180225,1300,47.11,-122.57,84,2.01802E+11,2,13,Winter,91.80908,7.17918,5.84053,14,10,999.8,722
Camp Murray,20180225,1400,47.11,-122.57,84,2.01802E+11,2,14,Winter,86.54175,9.04984,7.91638,14,10,999.2,722
Camp Murray,20180225,1445,47.11,-122.57,84,2.01802E+11,2,14,Winter,81.7688,7.76833,3.87023,10,10,998.8,100
Camp Murray,20180225,1500,47.11,-122.57,84,2.01802E+11,2,15,Winter,79.39453,10.33638,6.75531,11,10,999.2,41
Camp Murray,20180226,1015,47.11,-122.57,84,2.01802E+11,2,10,Winter,68.67676,8.46069,3.69431,0,7,1009.9,18
Camp Murray,20180226,1030,47.11,-122.57,84,2.01802E+11,2,10,Winter,71.58203,7.75574,1.82946,0,10,1010.3,12
Camp Murray,20180226,1100,47.11,-122.57,84,2.01802E+11,2,11,Winter,28.84521,25.1606,15.94525,3,10,1010.6,23
Camp Murray,20180226,1200,47.11,-122.57,84,2.01802E+11,2,12,Winter,53.57666,13.65471,3.97578,6,10,1011.3,24
Camp Murray,20180226,1215,47.11,-122.57,84,2.01802E+11,2,12,Winter,53.00903,14.20609,8.12795,3,10,1011.3,18
Camp Murray,20180226,1230,47.11,-122.57,84,2.01802E+11,2,12,Winter,46.81396,19.41521,16.39664,0,10,1011.6,20
Camp Murray,20180226,1245,47.11,-122.57,84,2.01802E+11,2,12,Winter,18.47534,31.01425,15.19511,3,10,1011.6,25
Camp Murray,20180226,1300,47.11,-122.57,84,2.01802E+11,2,13,Winter,32.27539,19.45297,5.13714,0,10,1011.6,21
Camp Murray,20180226,1330,47.11,-122.57,84,2.01802E+11,2,13,Winter,17.77344,31.689,18.89475,0,10,1011.6,33
Camp Murray,20180226,1400,47.11,-122.57,84,2.01802E+11,2,14,Winter,16.22314,32.84966,15.03949,3,10,1011.6,27
Camp Murray,20180226,1445,47.11,-122.57,84,2.01802E+11,2,14,Winter,27.91748,20.70175,2.38679,0,10,1011.6,35
Camp Murray,20180227,1000,47.11,-122.57,84,2.01802E+11,2,10,Winter,73.12012,8.35747,2.60361,15,10,1008.6,722
Camp Murray,20180227,1200,47.11,-122.57,84,2.01802E+11,2,12,Winter,56.84204,12.29012,4.85538,22,10,1007.6,722
Camp Murray,20180227,1215,47.11,-122.57,84,2.01802E+11,2,12,Winter,57.19604,12.3304,6.93123,17,10,1007.6,722
Camp Murray,20180227,1300,47.11,-122.57,84,2.01802E+11,2,13,Winter,44.76929,16.83708,13.15267,15,10,1007.2,70
Camp Murray,20180227,1330,47.11,-122.57,84,2.01802E+11,2,13,Winter,36.52344,20.70175,11.27903,15,10,1006.9,24
Camp Murray,20180227,1400,47.11,-122.57,84,2.01802E+11,2,14,Winter,37.45117,19.3573,14.38375,11,10,1006.9,24
Camp Murray,20180227,1430,47.11,-122.57,84,2.01802E+11,2,14,Winter,56.34155,13.60939,3.061,16,10,1007.2,22
Camp Murray,20180228,1015,47.11,-122.57,84,2.01802E+11,2,10,Winter,73.29712,9.70192,1.72401,0,10,1000.2,722
Camp Murray,20180228,1100,47.11,-122.57,84,2.01802E+11,2,11,Winter,80.68848,8.48587,1.68883,5,10,999.5,25
Camp Murray,20180228,1130,47.11,-122.57,84,2.01802E+11,2,11,Winter,81.15234,9.68933,2.70916,3,10,998.8,25
Camp Murray,20180228,1145,47.11,-122.57,84,2.01802E+11,2,11,Winter,77.91138,10.3112,4.71438,6,10,998.5,24
Camp Murray,20180228,1200,47.11,-122.57,84,2.01802E+11,2,12,Winter,74.63379,12.33795,7.8812,5,10,998.2,46
Camp Murray,20180228,1215,47.11,-122.57,84,2.01802E+11,2,12,Winter,74.646,11.59271,2.81471,7,10,997.8,722
Camp Murray,20180228,1300,47.11,-122.57,84,2.01802E+11,2,13,Winter,82.69043,9.10271,1.9703,9,10,997.2,24
Camp Murray,20180228,1315,47.11,-122.57,84,2.01802E+11,2,13,Winter,83.18481,9.67674,2.67398,14,10,996.5,26
Camp Murray,20180228,1330,47.11,-122.57,84,2.01802E+11,2,13,Winter,87.57324,9.67422,1.79438,11,10,996.2,180
Camp Murray,20180228,1345,47.11,-122.57,84,2.01802E+11,2,13,Winter,89.0625,9.01711,1.82956,6,10,995.8,722
Camp Murray,20180301,1000,47.11,-122.57,84,2.01803E+11,3,10,Spring,68.89648,12.32285,3.87023,0,10,990.4,722
Camp Murray,20180301,1200,47.11,-122.57,84,2.01803E+11,3,12,Spring,34.96704,18.16139,10.27429,6,10,989.8,100
Camp Murray,20180301,1300,47.11,-122.57,84,2.01803E+11,3,13,Spring,26.76392,22.0034,11.57617,3,10,989.1,722
Camp Murray,20180301,1500,47.11,-122.57,84,2.01803E+11,3,15,Spring,15.32593,32.27562,16.02364,3,10,988.1,80
Camp Murray,20180302,1000,47.11,-122.57,84,2.01803E+11,3,10,Spring,94.37256,9.1153,3.65913,6,10,993.1,722
Camp Murray,20180302,1100,47.11,-122.57,84,2.01803E+11,3,11,Spring,41.74194,16.86478,9.07745,8,10,993.5,722
Camp Murray,20180302,1200,47.11,-122.57,84,2.01803E+11,3,12,Spring,27.87476,22.01347,14.1554,15,10,993.8,37
Camp Murray,20180302,1300,47.11,-122.57,84,2.01803E+11,3,13,Spring,33.42285,17.39349,7.17793,8,10,994.5,40
Camp Murray,20180302,1400,47.11,-122.57,84,2.01803E+11,3,14,Spring,35.32715,17.51938,14.35585,14,10,994.8,46
Camp Murray,20180302,1500,47.11,-122.57,84,2.01803E+11,3,15,Spring,46.80176,13.50365,6.85262,8,10,995.1,32
Camp Murray,20180302,1530,47.11,-122.57,84,2.01803E+11,3,15,Spring,46.92383,12.88177,2.88508,10,10,995.5,37
Camp Murray,20180303,1000,47.11,-122.57,84,2.01803E+11,3,10,Spring,55.58472,14.90852,3.83505,0,10,1002.5,722
Camp Murray,20180303,1100,47.11,-122.57,84,2.01803E+11,3,11,Spring,23.18115,27.76894,10.41503,8,10,1002.9,722
Camp Murray,20180303,1200,47.11,-122.57,84,2.01803E+11,3,12,Spring,14.08081,34.27467,14.01105,6,10,1002.5,722
Camp Murray,20180303,1245,47.11,-122.57,84,2.01803E+11,3,12,Spring,8.77075,41.31668,3.53021,7,10,1002.9,29
Camp Murray,20180303,1300,47.11,-122.57,84,2.01803E+11,3,13,Spring,10.9314,39.33273,17.04473,5,10,1002.9,29
Camp Murray,20180303,1345,47.11,-122.57,84,2.01803E+11,3,13,Spring,7.4585,42.6284,15.13946,6,10,1002.5,722
Camp Murray,20180303,1400,47.11,-122.57,84,2.01803E+11,3,14,Spring,6.82983,43.2251,14.91254,9,10,1002.5,722
Camp Murray,20180303,1500,47.11,-122.57,84,2.01803E+11,3,15,Spring,6.93359,41.98135,13.17526,7,10,1002.2,722
Camp Murray,20180330,1000,47.11,-122.57,84,2.01803E+11,3,10,Spring,56.89697,16.7263,4.39824,13,10,1012.3,22
Camp Murray,20180330,1200,47.11,-122.57,84,2.01803E+11,3,12,Spring,46.58813,20.03204,4.2575,10,10,1012.6,26
Camp Murray,20180330,1230,47.11,-122.57,84,2.01803E+11,3,12,Spring,45.25146,20.02701,6.57977,10,10,1012.3,30
Camp Murray,20180423,1300,47.11,-122.57,84,2.01804E+11,4,13,Spring,7.64771,45.76797,21.12561,7,10,1015.6,722
Camp Murray,20180423,1400,47.11,-122.57,84,2.01804E+11,4,14,Spring,5.9082,47.77962,19.54919,11,10,1015.6,722
Camp Murray,20180423,1500,47.11,-122.57,84,2.01804E+11,4,15,Spring,4.20532,49.74091,18.48993,11,10,1015.3,722
Camp Murray,20180510,1015,47.11,-122.57,84,2.01805E+11,5,10,Spring,73.6145,17.48161,10.6762,11,10,1008.6,28
Camp Murray,20180510,1200,47.11,-122.57,84,2.01805E+11,5,12,Spring,21.25244,33.50426,9.63423,11,10,1008.2,34
Camp Murray,20180510,1300,47.11,-122.57,84,2.01805E+11,5,13,Spring,30.49316,26.51512,8.90255,9,10,1008.2,30
Camp Murray,20180510,1315,47.11,-122.57,84,2.01805E+11,5,13,Spring,16.02173,37.41173,24.57282,13,10,1007.9,40
Camp Murray,20180510,1400,47.11,-122.57,84,2.01805E+11,5,14,Spring,32.84302,25.79506,6.82646,15,10,1008.2,40
Camp Murray,20180510,1500,47.11,-122.57,84,2.01805E+11,5,15,Spring,17.47437,36.71936,17.89805,14,10,1008.6,41
Camp Murray,20180510,1530,47.11,-122.57,84,2.01805E+11,5,15,Spring,19.17114,35.4882,20.48097,15,10,1008.6,60
Camp Murray,20180511,1145,47.11,-122.57,84,2.01805E+11,5,11,Spring,30.62134,28.42102,9.5543,3,10,1014.3,31
Camp Murray,20180511,1200,47.11,-122.57,84,2.01805E+11,5,12,Spring,23.57178,33.50426,23.99358,7,10,1014.3,33
Camp Murray,20180511,1300,47.11,-122.57,84,2.01805E+11,5,13,Spring,28.68042,29.06555,12.70558,7,10,1013.9,33
Camp Murray,20180511,1400,47.11,-122.57,84,2.01805E+11,5,14,Spring,23.7793,32.91008,11.3816,5,10,1013.6,35
Camp Murray,20180511,1500,47.11,-122.57,84,2.01805E+11,5,15,Spring,14.86206,40.6646,21.67947,0,10,1012.9,38
Camp Murray,20180514,1000,47.11,-122.57,84,2.01805E+11,5,10,Spring,35.85815,31.02432,15.33293,5,10,1003.9,722
Camp Murray,20180514,1100,47.11,-122.57,84,2.01805E+11,5,11,Spring,23.71216,38.08395,18.34864,3,10,1003.5,722
Camp Murray,20180515,1000,47.11,-122.57,84,2.01805E+11,5,10,Spring,71.15479,18.08838,2.46301,8,10,1003.5,9
Camp Murray,20180515,1130,47.11,-122.57,84,2.01805E+11,5,11,Spring,57.39746,22.54471,4.7501,5,10,1003.9,10
Camp Murray,20180515,1200,47.11,-122.57,84,2.01805E+11,5,12,Spring,50.62866,24.58405,7.65879,6,10,1003.5,13
Camp Murray,20180515,1215,47.11,-122.57,84,2.01805E+11,5,12,Spring,47.06421,25.88821,9.62766,7,10,1003.5,15
Camp Murray,20180515,1300,47.11,-122.57,84,2.01805E+11,5,13,Spring,38.07373,29.67484,10.73371,5,10,1003.5,18
Camp Murray,20180515,1500,47.11,-122.57,84,2.01805E+11,5,15,Spring,19.28101,42.50252,19.55859,6,10,1002.9,722
Camp Murray,20180516,1200,47.11,-122.57,84,2.01805E+11,5,12,Spring,40.13062,25.23613,10.68999,7,10,1006.2,24
Camp Murray,20180516,1400,47.11,-122.57,84,2.01805E+11,5,14,Spring,27.96631,32.28317,11.57649,8,10,1006.2,29
Camp Murray,20180516,1430,47.11,-122.57,84,2.01805E+11,5,14,Spring,31.93359,30.27153,10.86819,8,10,1006.2,30
Camp Murray,20180516,1445,47.11,-122.57,84,2.01805E+11,5,14,Spring,29.43726,31.60339,8.9437,3,10,1006.6,29
Camp Murray,20180516,1500,47.11,-122.57,84,2.01805E+11,5,15,Spring,32.78198,29.69246,8.85383,5,10,1006.2,29
Camp Murray,20180517,1000,47.11,-122.57,84,2.01805E+11,5,10,Spring,43.69507,23.83377,6.76352,7,10,1008.2,22
Camp Murray,20180517,1245,47.11,-122.57,84,2.01805E+11,5,12,Spring,29.11987,31.03439,11.56642,6,10,1007.2,30
Camp Murray,20180517,1300,47.11,-122.57,84,2.01805E+11,5,13,Spring,23.06519,34.88396,8.8914,6,10,1007.2,30
Camp Murray,20180517,1400,47.11,-122.57,84,2.01805E+11,5,14,Spring,34.0271,28.45375,10.73827,7,10,1006.9,32
Camp Murray,20180517,1500,47.11,-122.57,84,2.01805E+11,5,15,Spring,38.11646,26.40182,5.75407,7,10,1006.9,33
Camp Murray,20180518,1000,47.11,-122.57,84,2.01805E+11,5,10,Spring,54.73633,21.24054,4.72469,0,10,1006.6,14
Camp Murray,20180518,1045,47.11,-122.57,84,2.01805E+11,5,10,Spring,45.54443,24.45564,8.67762,0,10,1006.6,16
Camp Murray,20180518,1100,47.11,-122.57,84,2.01805E+11,5,11,Spring,48.45581,23.25722,2.77969,0,10,1006.6,17
Camp Murray,20180518,1200,47.11,-122.57,84,2.01805E+11,5,12,Spring,51.76392,21.99333,6.64195,6,10,1006.9,18
Camp Murray,20180518,1300,47.11,-122.57,84,2.01805E+11,5,13,Spring,46.91772,24.52362,5.67871,0,10,1006.6,19
Camp Murray,20180518,1400,47.11,-122.57,84,2.01805E+11,5,14,Spring,45.3064,25.25375,8.63966,3,10,1006.6,20
Camp Murray,20180518,1415,47.11,-122.57,84,2.01805E+11,5,14,Spring,45.03784,24.60167,5.77594,6,10,1006.6,21
Camp Murray,20180519,1130,47.11,-122.57,84,2.01805E+11,5,11,Spring,46.1792,26.39427,5.59387,0,10,1005.2,50
Camp Murray,20180519,1200,47.11,-122.57,84,2.01805E+11,5,12,Spring,46.97876,25.89828,5.64978,0,10,1004.9,90
Camp Murray,20180519,1300,47.11,-122.57,84,2.01805E+11,5,13,Spring,24.84741,37.36641,7.8824,3,10,1004.2,722
Camp Murray,20180519,1400,47.11,-122.57,84,2.01805E+11,5,14,Spring,19.68384,41.85799,11.6223,7,10,1003.9,190
Camp Murray,20180519,1500,47.11,-122.57,84,2.01805E+11,5,15,Spring,19.01855,41.95366,20.16908,0,10,1003.5,170
Camp Murray,20180520,1000,47.11,-122.57,84,2.01805E+11,5,10,Spring,57.53174,20.04967,5.45382,5,10,1006.6,33
Camp Murray,20180520,1100,47.11,-122.57,84,2.01805E+11,5,11,Spring,43.95752,24.46571,10.582,8,10,1006.6,30
Camp Murray,20180520,1200,47.11,-122.57,84,2.01805E+11,5,12,Spring,29.65088,30.97145,14.22834,0,10,1006.6,34
Camp Murray,20180520,1300,47.11,-122.57,84,2.01805E+11,5,13,Spring,42.37671,25.12535,4.7842,5,10,1006.6,36
Camp Murray,20180520,1400,47.11,-122.57,84,2.01805E+11,5,14,Spring,39.82544,25.22858,8.64761,5,10,1006.6,38
Camp Murray,20180520,1500,47.11,-122.57,84,2.01805E+11,5,15,Spring,27.39258,32.21519,12.52187,0,10,1006.2,46
Camp Murray,20180521,1000,47.11,-122.57,84,2.01805E+11,5,10,Spring,46.03271,23.91182,5.70201,5,10,1007.6,16
Camp Murray,20180521,1100,47.11,-122.57,84,2.01805E+11,5,11,Spring,34.13086,29.00764,11.6438,0,10,1007.6,21
Camp Murray,20180521,1215,47.11,-122.57,84,2.01805E+11,5,12,Spring,22.3999,35.55115,16.01793,5,10,1007.2,31
Camp Murray,20180521,1230,47.11,-122.57,84,2.01805E+11,5,12,Spring,28.14941,32.23282,11.02931,0,10,1007.2,29
Camp Murray,20180521,1300,47.11,-122.57,84,2.01805E+11,5,13,Spring,26.47705,32.98561,13.40854,5,10,1006.9,28
Camp Murray,20180521,1315,47.11,-122.57,84,2.01805E+11,5,13,Spring,30.93872,30.94376,6.90749,0,10,1006.9,31
Camp Murray,20180521,1400,47.11,-122.57,84,2.01805E+11,5,14,Spring,14.09912,44.57458,25.31684,5,10,1006.6,31
Camp Murray,20180521,1500,47.11,-122.57,84,2.01805E+11,5,15,Spring,19.62891,38.12172,23.42119,8,10,1006.2,36
Camp Murray,20180522,1000,47.11,-122.57,84,2.01805E+11,5,10,Spring,34.99756,30.35965,16.01699,0,10,1003.2,722
Camp Murray,20180522,1100,47.11,-122.57,84,2.01805E+11,5,11,Spring,25.62866,35.52345,18.64523,9,10,1002.5,722
Camp Murray,20180522,1200,47.11,-122.57,84,2.01805E+11,5,12,Spring,16.65649,42.60071,20.30399,9,10,1002.2,722
Camp Murray,20180522,1500,47.11,-122.57,84,2.01805E+11,5,15,Spring,11.54785,49.00322,19.21404,6,10,1000.5,722
Camp Murray,20180523,1000,47.11,-122.57,84,2.01805E+11,5,10,Spring,36.90796,29.08569,16.30108,5,10,998.8,722
Camp Murray,20180523,1200,47.11,-122.57,84,2.01805E+11,5,12,Spring,14.61792,45.78812,20.11599,7,10,998.5,722
Camp Murray,20180523,1300,47.11,-122.57,84,2.01805E+11,5,13,Spring,11.54785,49.69307,21.06587,8,10,998.2,722
Camp Murray,20180523,1400,47.11,-122.57,84,2.01805E+11,5,14,Spring,10.57739,50.28976,20.65955,7,10,997.8,722
Camp Murray,20180523,1500,47.11,-122.57,84,2.01805E+11,5,15,Spring,10.9314,49.0007,19.20374,10,10,997.5,722
Camp Murray,20180524,1000,47.11,-122.57,84,2.01805E+11,5,10,Spring,60.36377,19.41521,3.34266,6,10,1006.9,19
Camp Murray,20180524,1200,47.11,-122.57,84,2.01805E+11,5,12,Spring,44.31152,26.42952,8.77465,5,10,1007.2,24
Camp Murray,20180524,1300,47.11,-122.57,84,2.01805E+11,5,13,Spring,20.42236,39.35791,13.50514,8,10,1007.2,29
Camp Murray,20180524,1315,47.11,-122.57,84,2.01805E+11,5,13,Spring,21.49658,38.75114,14.41851,9,10,1007.2,28
Camp Murray,20180524,1400,47.11,-122.57,84,2.01805E+11,5,14,Spring,21.74683,38.63533,17.04912,9,10,1007.2,29
Camp Murray,20180525,1000,47.11,-122.57,84,2.01805E+11,5,10,Spring,56.65283,19.39507,5.489,3,10,1006.6,15
Camp Murray,20180525,1100,47.11,-122.57,84,2.01805E+11,5,11,Spring,39.47144,25.87059,18.2945,3,10,1006.2,18
Camp Murray,20180525,1200,47.11,-122.57,84,2.01805E+11,5,12,Spring,30.68848,30.97397,10.81983,0,10,1005.9,23
Camp Murray,20180525,1230,47.11,-122.57,84,2.01805E+11,5,12,Spring,22.68066,36.10001,19.62049,0,10,1005.9,47
Camp Murray,20180525,1300,47.11,-122.57,84,2.01805E+11,5,13,Spring,15.20996,43.29056,22.7464,5,10,1005.9,47
Camp Murray,20180525,1400,47.11,-122.57,84,2.01805E+11,5,14,Spring,14.28833,44.58969,21.10834,6,10,1005.6,722
Camp Murray,20180525,1500,47.11,-122.57,84,2.01805E+11,5,15,Spring,13.83057,44.51164,17.95304,5,10,1005.2,722
Camp Murray,20180526,1000,47.11,-122.57,84,2.01805E+11,5,10,Spring,39.31274,23.92441,7.69156,0,10,1010.3,24
Camp Murray,20180526,1030,47.11,-122.57,84,2.01805E+11,5,10,Spring,39.62402,23.85139,12.7273,0,10,1010.3,50
Camp Murray,20180526,1100,47.11,-122.57,84,2.01805E+11,5,11,Spring,28.65601,29.61441,22.48831,0,10,1010.3,50
Camp Murray,20180526,1130,47.11,-122.57,84,2.01805E+11,5,11,Spring,22.07642,34.27467,11.63009,3,10,1010.6,28
Camp Murray,20180526,1200,47.11,-122.57,84,2.01805E+11,5,12,Spring,21.60645,34.26712,20.05161,6,10,1010.3,50
Camp Murray,20180526,1300,47.11,-122.57,84,2.01805E+11,5,13,Spring,18.97583,37.36641,25.97024,6,10,1010.3,49
Camp Murray,20180526,1400,47.11,-122.57,84,2.01805E+11,5,14,Spring,11.35864,43.85201,20.16891,3,10,1010.3,50
Camp Murray,20180526,1500,47.11,-122.57,84,2.01805E+11,5,15,Spring,15.73486,39.33273,16.13735,6,10,1010.3,160
